Contrast,Block,A,B,Paired,Parametric,T,dof,alternative,p-unc,p-corr,p-adjust,BF10,hedges,Feature
Block,-,6,8,True,True,7.784094316980096,66.0,two-sided,6.446763887547406e-11,1.8050938885132737e-09,bonf,1.496e+08,1.0117247342251192,final_high_load_correct
Block,-,7,8,True,True,-6.851599940226169,66.0,two-sided,2.9717107868594184e-09,8.320790203206372e-08,bonf,3.826e+06,-0.943196152875319,final_high_load_correct
Subject_Type,-,0,1,False,True,-3.8405405916794932,45.77619712385407,two-sided,0.00037556187384614204,,,89.881,-0.9538269434666725,final_high_load_correct
Block * Subject_Type,1,0,1,False,True,-1.2679571365809754,54.054835945266255,two-sided,0.2102476308083262,1.0,bonf,0.517,-0.2953822513960085,final_high_load_correct
Block * Subject_Type,2,0,1,False,True,-1.9800429956861494,45.49099405975533,two-sided,0.05376678269824053,0.4301342615859242,bonf,1.337,-0.4929209976679597,final_high_load_correct
Block * Subject_Type,3,0,1,False,True,-4.274402690600365,48.33117873870424,two-sided,8.968401954539502e-05,0.0007174721563631602,bonf,323.057,-1.040015104410799,final_high_load_correct
Block * Subject_Type,4,0,1,False,True,-3.148171287550105,48.364138235481946,two-sided,0.0028135396138992646,0.022508316911194117,bonf,14.43,-0.7657912168644753,final_high_load_correct
Block * Subject_Type,5,0,1,False,True,-2.5375022153433977,50.716840964747895,two-sided,0.014282255395454281,0.11425804316363425,bonf,3.69,-0.6061598063299851,final_high_load_correct
Block * Subject_Type,6,0,1,False,True,-3.2108371651529106,42.701126164035756,two-sided,0.0025155034099610687,0.02012402727968855,bonf,16.828,-0.8187726680685304,final_high_load_correct
Block * Subject_Type,7,0,1,False,True,-2.422039346556529,43.71753059952105,two-sided,0.019649554690653222,0.15719643752522577,bonf,2.935,-0.6121084611387462,final_high_load_correct
Block * Subject_Type,8,0,1,False,True,-1.9445765735939822,37.777899006681395,two-sided,0.05929907621418975,0.474392609713518,bonf,1.263,-0.5203194917508948,final_high_load_correct
Block,-,1,2,True,True,-0.49591487065358425,66.0,two-sided,0.6216019008218125,1.0,bonf,0.151,-0.06828582675348423,final_high_load_incorrect
Block,-,1,3,True,True,-2.1638590445147154,66.0,two-sided,0.03409940810585616,0.9547834269639726,bonf,1.184,-0.3149778711108727,final_high_load_incorrect
Block,-,1,4,True,True,4.463061608236988,66.0,two-sided,3.227375734665997e-05,0.0009036652057064791,bonf,598.018,0.6924749434602911,final_high_load_incorrect
Block,-,1,5,True,True,1.005219933404306,66.0,two-sided,0.31846222700683746,1.0,bonf,0.217,0.1300163108949949,final_high_load_incorrect
Block,-,1,6,True,True,-5.011376578985152,66.0,two-sided,4.301022637036623e-06,0.00012042863383702545,bonf,3909.098,-0.8131642344384623,final_high_load_incorrect
Block,-,1,7,True,True,4.367185585436113,66.0,two-sided,4.5423516912075544e-05,0.0012718584735381152,bonf,435.792,0.6446572081664509,final_high_load_incorrect
Block,-,1,8,True,True,-0.759591413903399,66.0,two-sided,0.4502035204333428,1.0,bonf,0.177,-0.1076885322635903,final_high_load_incorrect
Block,-,2,3,True,True,-1.756720507352856,66.0,two-sided,0.08360368853566666,1.0,bonf,0.573,-0.258069090784414,final_high_load_incorrect
Block,-,2,4,True,True,5.410539240934602,66.0,two-sided,9.379527037133329e-07,2.626267570397332e-05,bonf,1.632e+04,0.7832530922080859,final_high_load_incorrect
Block,-,2,5,True,True,1.397555240259661,66.0,two-sided,0.16692690528034698,1.0,bonf,0.339,0.19879237304661396,final_high_load_incorrect
Block,-,2,6,True,True,-4.847224875992775,66.0,two-sided,7.943340040362597e-06,0.00022241352113015273,bonf,2203.289,-0.7690603949629261,final_high_load_incorrect
Block,-,2,7,True,True,4.349658219586791,66.0,two-sided,4.833406343072349e-05,0.0013533537760602578,bonf,411.466,0.7283160426742545,final_high_load_incorrect
Block,-,2,8,True,True,-0.2994560285642589,66.0,two-sided,0.7655331328983821,1.0,bonf,0.14,-0.04567814119358667,final_high_load_incorrect
Block,-,3,4,True,True,7.327183947292054,66.0,two-sided,4.230589822735631e-10,1.1845651503659767e-08,bonf,2.465e+07,0.9612849415108361,final_high_load_incorrect
Block,-,3,5,True,True,3.2532610569720313,66.0,two-sided,0.0018000736898340466,0.0504020633153533,bonf,15.214,0.42695985011581683,final_high_load_incorrect
Block,-,3,6,True,True,-3.366005357615816,66.0,two-sided,0.0012750332228734576,0.03570093024045681,bonf,20.726,-0.5033325925773479,final_high_load_incorrect
Block,-,3,7,True,True,6.222204770471907,66.0,two-sided,3.809190601544359e-08,1.0665733684324205e-06,bonf,3.374e+05,0.9086523134558564,final_high_load_incorrect
Block,-,3,8,True,True,1.2854162181814257,66.0,two-sided,0.20313911000291426,1.0,bonf,0.294,0.1990585626750069,final_high_load_incorrect
Block,-,4,5,True,True,-3.7282281462125444,66.0,two-sided,0.00040260588992706146,0.01127296491795772,bonf,58.797,-0.52967140738755,final_high_load_incorrect
Block,-,4,6,True,True,-9.119087195420557,66.0,two-sided,2.673615441569471e-13,7.486123236394518e-12,bonf,2.943e+10,-1.4001331493221223,final_high_load_incorrect
Block,-,4,7,True,True,-0.06737823581219567,66.0,two-sided,0.9464842973540495,1.0,bonf,0.134,-0.01060036549848124,final_high_load_incorrect
Block,-,4,8,True,True,-5.19441244106461,66.0,two-sided,2.1504763833186826e-06,6.0213338732923114e-05,bonf,7484.627,-0.7589530982490296,final_high_load_incorrect
Block,-,5,6,True,True,-5.821324356096579,66.0,two-sided,1.881996865349725e-07,5.2695912229792294e-06,bonf,7.428e+04,-0.9041050940468663,final_high_load_incorrect
Block,-,5,7,True,True,3.5990031038551504,66.0,two-sided,0.0006120385366422844,0.017137079025983964,bonf,40.195,0.49283765260589296,final_high_load_incorrect
Block,-,5,8,True,True,-1.701878535004668,66.0,two-sided,0.09348464004152036,1.0,bonf,0.525,-0.22743932831660027,final_high_load_incorrect
Block,-,6,7,True,True,8.609890494954058,66.0,two-sided,2.1511750684014596e-12,6.023290191524087e-11,bonf,3.938e+09,1.3430364195213906,final_high_load_incorrect
Block,-,6,8,True,True,4.536953420917412,66.0,two-sided,2.4743016853491076e-05,0.0006928044718977501,bonf,765.149,0.6903718076557707,final_high_load_incorrect
Block,-,7,8,True,True,-4.753869960756402,66.0,two-sided,1.12181866279154e-05,0.0003141092255816312,bonf,1596.809,-0.71337418953067,final_high_load_incorrect
Subject_Type,-,0,1,False,True,3.4387856688998477,37.13555998179013,two-sided,0.0014572952076420263,,,30.05,0.9265889594519929,final_high_load_incorrect
Block * Subject_Type,1,0,1,False,True,1.1595567922454193,47.17256516947653,two-sided,0.252065040604025,1.0,bonf,0.463,0.28473559227803635,final_high_load_incorrect
Block * Subject_Type,2,0,1,False,True,1.7817201467507333,43.44099116758934,two-sided,0.08178637832513916,0.6542910266011133,bonf,0.986,0.4513731783931752,final_high_load_incorrect
Block * Subject_Type,3,0,1,False,True,3.702627781859466,50.6568020974116,two-sided,0.0005273614361547199,0.0042188914892377595,bonf,61.081,0.8848890711528906,final_high_load_incorrect
Block * Subject_Type,4,0,1,False,True,3.134844324245393,53.88099648767539,two-sided,0.00278259384966965,0.0222607507973572,bonf,13.97,0.7312430620334394,final_high_load_incorrect
Block * Subject_Type,5,0,1,False,True,1.279212856397661,42.29838503336219,two-sided,0.20779528704837835,1.0,bonf,0.523,0.3273902295101755,final_high_load_incorrect
Block * Subject_Type,6,0,1,False,True,2.4930292869881154,38.63308902206427,two-sided,0.017062201508135193,0.13649761206508154,bonf,3.375,0.6610830763702872,final_high_load_incorrect
Block * Subject_Type,7,0,1,False,True,1.581054512894765,41.80991450420302,two-sided,0.1214020549659691,0.9712164397277528,bonf,0.747,0.4064532981944516,final_high_load_incorrect
Block * Subject_Type,8,0,1,False,True,1.453884499758714,33.822370895077405,two-sided,0.1551954935417873,1.0,bonf,0.637,0.4075892948553286,final_high_load_incorrect
